,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1,peak memory GPU:2,peak memory GPU:3
54,16,4,256,128,26.424632791000022,77.50344219343435,7.264583110809326,8.151312828063965,8.151961326599121,7.147204875946045
55,16,8,256,128,38.997119010999995,52.51670000089793,7.250279903411865,8.144942283630371,8.144408226013184,7.142747402191162
56,16,1,256,192,35.031427936,87.69268571102302,7.494006633758545,8.44058609008789,8.44058609008789,7.338154315948486
57,16,2,256,192,30.736735572000043,99.94555188868108,7.459280967712402,8.40524959564209,8.40524959564209,7.303093910217285
58,16,4,256,192,38.98088258000007,78.80786161512289,7.444527626037598,8.394707679748535,8.398392677307129,7.288952827453613
59,16,8,256,192,58.51874934900002,52.49599545743701,7.434539794921875,8.380508422851562,8.380508422851562,7.2771453857421875
60,16,1,256,256,46.41946413400001,88.23884713912237,7.701915264129639,8.686641693115234,8.686641693115234,7.52647066116333
61,16,2,256,256,40.98039425300021,99.95023412201867,7.6620588302612305,8.647624015808105,8.64747142791748,7.486371040344238
62,16,4,256,256,51.81237482000006,79.05447326492562,7.644057273864746,8.629542350769043,8.629091262817383,7.467581748962402
63,16,8,256,256,77.83812399199996,52.62202876858875,7.634284973144531,8.61990737915039,8.620307922363281,7.458016395568848
64,32,1,64,64,11.55073138500029,177.3047897780326,7.167524814605713,7.7104668617248535,7.9953179359436035,6.784942150115967
65,32,2,64,64,11.874684834000163,172.46773523926032,7.148153305053711,7.692235946655273,7.976781845092773,6.766120910644531
66,32,4,64,64,12.716090717000043,161.05578715808034,7.137809753417969,7.682350158691406,7.966744422912598,6.755124092102051
67,32,8,64,64,19.190574880999975,106.71905415546799,7.131640434265137,7.6754560470581055,7.960420608520508,6.749171257019043
68,32,1,64,128,22.83325068799968,179.38751060762047,7.57546854019165,8.19813346862793,8.48359489440918,7.154983043670654
69,32,2,64,128,23.1920568430005,176.6121921711397,7.545957565307617,8.168317794799805,8.453779220581055,7.1248931884765625
70,32,4,64,128,25.202566560999912,162.52312993940927,7.528714179992676,8.15868854522705,8.434704780578613,7.106492042541504
71,32,8,64,128,38.54362835400025,106.26918572327135,7.521145820617676,8.151577949523926,8.42797565460205,7.098973274230957
72,32,1,64,192,35.369590729000265,173.70854096319545,7.988478183746338,8.697874069213867,8.974119186401367,7.528563976287842
73,32,2,64,192,35.471390327000336,173.21001357319992,7.948949813842773,8.658346176147461,8.934591293334961,7.488548278808594
74,32,4,64,192,37.905227535999984,162.0884611275534,7.929230690002441,8.638627052307129,8.914872169494629,7.4683122634887695
75,32,8,64,192,58.045278126000085,105.84840314940162,7.91999626159668,8.629279136657715,8.905294418334961,7.457854270935059
76,32,1,64,256,49.72363584699997,164.75062332945342,8.398740768432617,9.186262130737305,9.462507247924805,7.899703502655029
77,32,2,64,256,49.50991650300057,165.4618019705915,8.34950065612793,9.137022018432617,9.413267135620117,7.84991455078125
78,32,4,64,256,52.18675468000038,156.97469693664308,8.320286750793457,9.106205940246582,9.382451057434082,7.820061683654785
79,32,8,64,256,77.63746493399958,105.516067622302,8.308320045471191,9.094620704650879,9.370865821838379,7.807045936584473
80,32,1,128,64,14.785251604999758,138.51641180779444,7.387581825256348,8.216973304748535,8.216973304748535,7.211129188537598
