,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1,peak memory GPU:2,peak memory GPU:3
33,16,1,384,512,58.09513547200004,141.01008515503466,5.170957088470459,5.959348201751709,5.959348201751709,4.936537265777588
34,16,2,384,512,55.215455505000136,148.36425644008602,5.116375923156738,5.904767036437988,5.904767036437988,4.881346702575684
35,16,4,384,512,66.48958221799967,123.20727137585037,5.089879035949707,5.878270149230957,5.878239631652832,4.853814125061035
36,16,1,512,128,17.29692639699988,118.40253886697592,5.186323165893555,5.787336349487305,5.787336349487305,5.002301216125488
37,16,2,512,128,15.557611961000475,131.63974041349582,5.131819248199463,5.732832431793213,5.732832431793213,4.967875003814697
38,16,4,512,128,17.76500120900073,115.28285170970719,5.104568004608154,5.705581188201904,5.705581188201904,4.952250957489014
39,16,1,512,256,31.665011062000303,129.3541313464254,5.186323165893555,5.787336349487305,5.787336349487305,5.002301216125488
40,16,2,512,256,29.443008844999895,139.11621674140127,5.131819248199463,5.732832431793213,5.732832431793213,4.967875003814697
41,16,4,512,256,34.59720457399999,118.3910680193558,5.104568004608154,5.705581188201904,5.705581188201904,4.952250957489014
42,16,1,512,384,47.49519838699962,129.3604450272543,5.186323165893555,5.958402156829834,5.958402156829834,5.002301216125488
43,16,2,512,384,44.02046092299952,139.57145997964605,5.131819248199463,5.903630256652832,5.903691291809082,4.967875003814697
44,16,4,512,384,51.401033246000225,119.53067111696818,5.104568004608154,5.876824378967285,5.87685489654541,4.952250957489014
45,16,1,512,512,64.98395076799989,126.0618953323779,5.438421726226807,6.289190769195557,6.289190769195557,5.1720051765441895
46,16,2,512,512,59.74933348099967,137.10613194714654,5.375103950500488,6.225934028625488,6.225750923156738,5.108748435974121
47,16,4,512,512,69.23817483899984,118.31623261371249,5.344539642333984,6.195309638977051,6.195248603820801,5.077210426330566
48,32,1,128,128,13.187711900999602,310.59216570309906,4.376389026641846,4.976669788360596,4.976669788360596,4.236588954925537
49,32,2,128,128,12.84515431499949,318.8751103766061,4.344902992248535,4.945428848266602,4.945428848266602,4.203950881958008
50,32,4,128,128,16.127589607000118,253.97471660750512,4.32804012298584,4.92844295501709,4.92819881439209,4.1877546310424805
